pair_id,pr_id_source,pr_id_target,repo_id,evidence_id,comment_id,comment_type,evidence_created_at,evidence_user,reference_kind,reference_number,reference_token,matched_text,rejection_reason
4015551178_4016163186,4015551178,4016163186,920965242,pr_comment:3993330190,3993330190,pr_comment,2026-03-03 20:22:39+00:00,7etsuo,local_hash,1331,#1331,Closing: fully superseded by #1331 which includes all gateway auth + config-watcher changes from this PR plus additional hardening (explicit auth rejectio,
4010529894_4011583391,4010529894,4011583391,1103012935,pr_comment:3985067455,3985067455,pr_comment,2026-03-02 15:25:21+00:00,vincentkoc,local_hash,31775,#31775,"Thanks for the earlier contribution.

I'm going to close this as a duplicate of #31775.
Great attempt here, but this PR is older and has a broader or conflicting change path than the canonical fix.
Your wor",
3608610538_3635180398,3635180398,3608610538,985303505,pr_comment:3543948356,3543948356,pr_comment,2025-11-17 21:39:39+00:00,coderabbitai[bot],qualified,103,cossistantcom/cossistant#103,"tion helper and integration with notification workflow (error handling and async behavior).

## Possibly related PRs

- cossistantcom/cossistant#103 — modifies message timeline creation and notification workflow; overlaps on createMessageTimelineItem and notification ",
3426625393_3635180398,3635180398,3426625393,985303505,pr_comment:3543948356,3543948356,pr_comment,2025-11-17 21:39:39+00:00,coderabbitai[bot],qualified,11,cossistantcom/cossistant#11,"sage timeline creation and notification workflow; overlaps on createMessageTimelineItem and notification integration.
- cossistantcom/cossistant#11 — alters message/conversation creation flows and realtime MESSAGE_CREATED events; likely touches similar router logic.
",
3914890560_3914892987,3914890560,3914892987,983417313,pr_comment:3869829949,3869829949,pr_comment,2026-02-09 07:27:37+00:00,elitan,local_hash,320,#320,Superseded by #320 from fresh branch codex/e2e-speedups.,
4082422013_4107650285,4107650285,4082422013,41986369,pr_comment:4097717496,4097717496,pr_comment,2026-03-20 12:37:21+00:00,coderabbitai[bot],qualified,67067,pingcap/tidb#67067,"ngcap/tidb#66927: Modifies AGENTS.md and agent documentation structure under docs/agents/ with consolidated guidance.
- pingcap/tidb#67067: Updates AGENTS.md with new agent policy sections alongside organizational changes.

## Suggested labels

`size/L`, `ap",
3329068934_3815104874,3815104874,3329068934,669466632,pr_comment:3751942040,3751942040,pr_comment,2026-01-14 22:12:13+00:00,coderabbitai[bot],qualified,914,selfxyz/self#914,"pload APK artifacts
```

## Estimated code review effort

🎯 3 (Moderate) | ⏱️ ~20 minutes

## Possibly related PRs

- **selfxyz/self#914**: Modifies Android E2E emulator virtualization flags and KVM handling—strong overlap with udev/KVM changes.  
- **self",
3475933502_3815104874,3815104874,3475933502,669466632,pr_comment:3751942040,3751942040,pr_comment,2026-01-14 22:12:13+00:00,coderabbitai[bot],qualified,1185,selfxyz/self#1185,"#914**: Modifies Android E2E emulator virtualization flags and KVM handling—strong overlap with udev/KVM changes.  
- **selfxyz/self#1185**: Adds/enables Maestro-based Android/iOS E2E workflows—overlapping Maestro/CI setup.  
- **selfxyz/self#1068**: Adjust",
4062810046_4111705865,4111705865,4062810046,932490533,pr_comment:4102750241,4102750241,pr_comment,2026-03-21 07:18:02+00:00,coderabbitai[bot],qualified,1346,ThinkInAIXYZ/deepchat#1346,"executeTools`/dispatch control flow; strongly related to the executeTools signature and reasoning handling changes.  
- ThinkInAIXYZ/deepchat#1346 — Touches `compactionService` signatures and history-building behavior; directly related to `preserveInterleavedReasoni",
3726337838_3887811431,3887811431,3726337838,1080370450,pr_comment:3837460621,3837460621,pr_comment,2026-02-02 21:14:26+00:00,coderabbitai[bot],qualified,357,superset-sh/superset#357,"tcuts (Cmd+Arrow → line navigation) in the same terminal keyboard handler file — closely related key-mapping changes.
- superset-sh/superset#357: Previously adjusted terminal helpers to route writes through an onWrite callback and extend keyboard handling — shares",
4036688261_4036708814,4036688261,4036708814,620069905,pr_comment:4014865691,4014865691,pr_comment,2026-03-07 00:00:54+00:00,glenn-sorrentino,local_hash,1533,#1533,"Superseded by #1533. Same change, reapplied onto a fresh branch because GitHub kept #1532 in a conflicting state despite the branch graph b",
3308120924_3322785256,3322785256,3308120924,669466632,pr_comment:3189041816,3189041816,pr_comment,2025-08-14 16:16:49+00:00,coderabbitai[bot],qualified,872,selfxyz/self#872,"— Overlaps navigation/dev import/loading strategy and dev-screen lazy/conditional loading; high code-level overlap.  
- selfxyz/self#872 — Modifies `sdk/qrcode/package.json` exports/types mapping; touches the same package.json exports changes.  
- selfxyz/",
3186658853_3193567235,3193567235,3186658853,669466632,pr_comment:3025243935,3025243935,pr_comment,2025-07-01 19:23:08+00:00,coderabbitai[bot],qualified,711,selfxyz/self#711,"veRecoveryPhraseScreen-->>User: Render button with ""Continue"" or ""Skip making a backup""
```

## Possibly related PRs

- selfxyz/self#711: Both PRs modify app behavior based on the `cloudBackupEnabled` setting; this PR adjusts button text, while #711 contro",
3186658853_3193567235,3193567235,3186658853,669466632,pr_comment:3025243935,3025243935,pr_comment,2025-07-01 19:23:08+00:00,coderabbitai[bot],local_hash,711,#711,"yz/self#711: Both PRs modify app behavior based on the `cloudBackupEnabled` setting; this PR adjusts button text, while #711 controls navigation flow after verification using the same setting.

## Poem

> When backup's in the cloud or you've se",
3913337107_4041709034,4041709034,3913337107,1152573886,pr_comment:4019668629,4019668629,pr_comment,2026-03-08 17:54:20+00:00,claude[bot],local_hash,1,#1,"orker/actions/runs/22826549708)

---
### Fixes applied

- [x] Read relevant files to understand current state
- [x] Fix #1: Import shared constants in `slash-commands.ts` instead of hardcoded Sets
- [x] Fix #2: Resolve `as any` casts in `work",
3913405765_4041709034,4041709034,3913405765,1152573886,pr_comment:4019668629,4019668629,pr_comment,2026-03-08 17:54:20+00:00,claude[bot],local_hash,2,#2,"derstand current state
- [x] Fix #1: Import shared constants in `slash-commands.ts` instead of hardcoded Sets
- [x] Fix #2: Resolve `as any` casts in `workspaceDefaults.ts`
- [x] Fix #3: Add comment explaining `""none""`/`""xhigh""` non-standard ",
3917860444_4041709034,4041709034,3917860444,1152573886,pr_comment:4019668629,4019668629,pr_comment,2026-03-08 17:54:20+00:00,claude[bot],local_hash,3,#3," `slash-commands.ts` instead of hardcoded Sets
- [x] Fix #2: Resolve `as any` casts in `workspaceDefaults.ts`
- [x] Fix #3: Add comment explaining `""none""`/`""xhigh""` non-standard values in `openaiCompatibleOptions.ts`
- [x] Fix #4: Add merge ",
4012893141_4013186917,4013186917,4012893141,1103012935,pr_comment:3987676994,3987676994,pr_comment,2026-03-02 23:43:00+00:00,steipete,local_hash,32087,#32087,"Thanks for the PR! Multiple PRs address issue #32075 (Mattermost chatmode mention gating). Keeping #32087 as the earliest submission. Closing to reduce noise. This is an AI-assisted triage review. If we got this wrong, feel f",
3109006372_3123200829,3123200829,3109006372,845317529,pr_comment:2947345215,2947345215,pr_comment,2025-06-06 00:40:32+00:00,coderabbitai[bot],qualified,1031,giselles-ai/giselle#1031," complete)
    end
    EventHandler->>GitHubAPI: Final comment update (""Flow finished"")
```

## Possibly related PRs

- giselles-ai/giselle#1031: Adds a function to fetch pull request review comments, which is related to the new functionality for updating pull req",
3892464477_3892923380,3892464477,3892923380,301830590,pr_comment:3849933976,3849933976,pr_comment,2026-02-04 21:51:35+00:00,corylanou,local_hash,1082,#1082,Closing in favor of #1082 which includes this refactor along with integration tests.,
3185816053_3307990345,3307990345,3185816053,669466632,pr_comment:3172905318,3172905318,pr_comment,2025-08-10 21:29:02+00:00,coderabbitai[bot],qualified,698,selfxyz/self#698,"`. |

## Sequence Diagram(s)
  
## Estimated code review effort
🎯 2 (Simple) | ⏱️ ~8 minutes

## Possibly related PRs
- selfxyz/self#698 — Introduced ESLint header plugin/rule; directly related to re-enabling header/header and adding SPDX headers.
- selfxy",
3944886200_3944903465,3944886200,3944903465,1127248221,pr_comment:3905164306,3905164306,pr_comment,2026-02-15 20:48:32+00:00,ArthurzKV,local_hash,333,#333,"Superseded by split PRs for reviewability: #333 (core backend), #334 (API/schema), #335 (CLI/UI/docs).",
3944886200_3944903510,3944886200,3944903510,1127248221,pr_comment:3905164306,3905164306,pr_comment,2026-02-15 20:48:32+00:00,ArthurzKV,local_hash,334,#334,"Superseded by split PRs for reviewability: #333 (core backend), #334 (API/schema), #335 (CLI/UI/docs).",
3944886200_3944903543,3944886200,3944903543,1127248221,pr_comment:3905164306,3905164306,pr_comment,2026-02-15 20:48:32+00:00,ArthurzKV,local_hash,335,#335,"Superseded by split PRs for reviewability: #333 (core backend), #334 (API/schema), #335 (CLI/UI/docs).",
3948587680_3948595942,3948587680,3948595942,873328,pr_comment:3909500937,3909500937,pr_comment,2026-02-16 16:41:33+00:00,cameroncooke,local_hash,108313,#108313,"* **#108313** <a href=""https://app.graphite.com/github/pr/getsentry/sentry/108313?utm_source=stack-comment-icon"" target=""_blank""><i",
3151118375_3574706791,3151118375,3574706791,509028,pr_comment:3472811043,3472811043,pr_comment,2025-10-31 12:11:40+00:00,Copilot,local_hash,5029,#5029,"@saracarl I've opened a new pull request, #5029, to work on those changes. Once the pull request is ready, I'll request review from you.",
3151118375_3591194110,3151118375,3591194110,509028,pr_comment:3491338323,3491338323,pr_comment,2025-11-05 13:52:28+00:00,Copilot,local_hash,5035,#5035,"@saracarl I've opened a new pull request, #5035, to work on those changes. Once the pull request is ready, I'll request review from you.",
3316637060_3329178481,3329178481,3316637060,669466632,pr_comment:3195112748,3195112748,pr_comment,2025-08-18 05:06:50+00:00,coderabbitai[bot],qualified,886,selfxyz/self#886,"ace generic Error
  end
```

## Estimated code review effort
🎯 3 (Moderate) | ⏱️ ~25 minutes

## Possibly related PRs
- selfxyz/self#886 — Introduces NFC parser and MRZ utilities that these changes modify to use typed errors.
- selfxyz/self#887 — Reorganiz",
3316790737_3329178481,3329178481,3316790737,669466632,pr_comment:3195112748,3195112748,pr_comment,2025-08-18 05:06:50+00:00,coderabbitai[bot],qualified,887,selfxyz/self#887,"lated PRs
- selfxyz/self#886 — Introduces NFC parser and MRZ utilities that these changes modify to use typed errors.
- selfxyz/self#887 — Reorganizes MRZ/NFC exports targeted by this PR’s typed error replacements.
- selfxyz/self#652 — Adds core error clas",
3329178481_3334469596,3329178481,3334469596,669466632,pr_comment:3201108749,3201108749,pr_comment,2025-08-19 14:57:43+00:00,transphorm,url,922,https://github.com/selfxyz/self/pull/922,this is ready for review. going to merge the updated docs after - https://github.com/selfxyz/self/pull/922,
3919045325_3919253921,3919045325,3919253921,1149267433,pr_comment:3875120269,3875120269,pr_comment,2026-02-10 03:30:50+00:00,samhotchkiss,local_hash,579,#579,Superseded by PR #579 on branch codex/spec-110-chameleon-agent-architecture-r4 after rebase/update for reviewer cycle R4.,
3779245255_3779328520,3779328520,3779245255,473959125,pr_comment:3708156760,3708156760,pr_comment,2026-01-04 14:57:41+00:00,coderabbitai[bot],local_hash,1448,#1448,"project board reference |

## Estimated code review effort

🎯 2 (Simple) | ⏱️ ~10 minutes

## Possibly related PRs

- [`#1448`](https://github.com/sunfish-shogi/shogihome/pull/1448): Modifies the same issue/PR templates and README by changing CO",
3779245255_3779328520,3779328520,3779245255,473959125,pr_comment:3708156760,3708156760,pr_comment,2026-01-04 14:57:41+00:00,coderabbitai[bot],url,1448,https://github.com/sunfish-shogi/shogihome/pull/1448,"board reference |

## Estimated code review effort

🎯 2 (Simple) | ⏱️ ~10 minutes

## Possibly related PRs

- [`#1448`](https://github.com/sunfish-shogi/shogihome/pull/1448): Modifies the same issue/PR templates and README by changing CONTRIBUTING link targets
- [`#985`](https://github.com/s",
4096049946_4106585893,4106585893,4096049946,4335519,pr_comment:4096554831,4096554831,pr_comment,2026-03-20 08:29:22+00:00,sonar-review-alpha[bot],local_hash,6629,#6629,"## Summary

Reverts the string-escaping logic introduced in PR `#6629` by adopting a cleaner approach: a new `customDefault` field that allows rules to specify SonarQube/Java-specific defau",
3728443806_3969949090,3969949090,3728443806,1115043545,pr_comment:3936614477,3936614477,pr_comment,2026-02-20 19:10:00+00:00,claude[bot],local_hash,5,#5,"sts for `HandoffConfiguration+Lookup` and `.custom` identity path (#4) |
| FYI | Value-type fingerprint fragility note (#5) |

Happy to discuss any of these. The core hardening intent is sound — mainly the empty-`id` inconsistency in `MCPRequ",
4174891778_4178783237,4178783237,4174891778,966012566,pr_comment:4162307407,4162307407,pr_comment,2026-03-31 12:31:48+00:00,coderabbitai[bot],local_hash,26,#26," Offline pack ready
```

## Estimated code review effort

🎯 3 (Moderate) | ⏱️ ~18 minutes

## Possibly related PRs

- **#26**: Directly overlaps with main PR changes—both modify dynamic imports and preload behavior in the same files (Notepad, ",
4178219682_4178783237,4178783237,4178219682,966012566,pr_comment:4162307407,4162307407,pr_comment,2026-03-31 12:31:48+00:00,coderabbitai[bot],local_hash,27,#27,"changes—both modify dynamic imports and preload behavior in the same files (Notepad, ChartsSection, OfflineToggle).
- **#27**: Shares direct code-level connection to PWA offline preload functionality introduced in OfflineToggle and preloadOffl",
3987643624_3987749187,3987749187,3987643624,1156956890,pr_comment:3957777623,3957777623,pr_comment,2026-02-25 08:58:45+00:00,chumyin,local_hash,1737,#1737,"is track is being closed as stale/conflicting supersede noise to stop supersede nesting. Canonical active set retained: #1737 #1738 #1739 #1747 #1748 #1750 #1751. No further chained supersede should be generated from this PR. If needed, we can r",
